individual-project/joda-time/src/main/java/org/joda/time/tz/src/southamerica,    1996
individual-project/joda-time/src/main/java/org/joda/time/tz/src/australasia,    2301
individual-project/joda-time/src/main/java/org/joda/time/tz/src/africa,    1672
individual-project/joda-time/src/main/java/org/joda/time/LocalDate.java,    2129
individual-project/joda-time/src/main/java/org/joda/time/IllegalInstantException.java,      89
individual-project/joda-time/src/main/java/org/joda/time/Period.java,    1666
individual-project/joda-time/src/main/java/org/joda/time/base/AbstractInstant.java,     442
individual-project/joda-time/src/main/java/org/joda/time/base/AbstractPartial.java,     415
individual-project/joda-time/src/main/java/org/joda/time/base/BasePartial.java,     312
individual-project/joda-time/src/main/java/org/joda/time/base/AbstractInterval.java,     509
individual-project/joda-time/src/main/java/org/joda/time/base/BaseDateTime.java,     342
individual-project/joda-time/src/main/java/org/joda/time/base/package.html,      39
individual-project/joda-time/src/main/java/org/joda/time/base/BasePeriod.java,     619
individual-project/joda-time/src/main/java/org/joda/time/base/AbstractDuration.java,     221
individual-project/joda-time/src/main/java/org/joda/time/base/BaseInterval.java,     254
individual-project/joda-time/src/main/java/org/joda/time/base/AbstractDateTime.java,     346
individual-project/joda-time/src/main/java/org/joda/time/base/AbstractPeriod.java,     246
individual-project/joda-time/src/main/java/org/joda/time/base/BaseDuration.java,     272
individual-project/joda-time/src/main/java/org/joda/time/base/BaseSingleFieldPeriod.java,     346
individual-project/joda-time/src/main/java/org/joda/time/base/BaseLocal.java,      63
individual-project/joda-time/src/main/java/org/joda/time/ReadableDateTime.java,     213
individual-project/joda-time/src/main/java/org/joda/time/convert/ReadablePartialConverter.java,     107
individual-project/joda-time/src/main/java/org/joda/time/convert/AbstractConverter.java,     161
individual-project/joda-time/src/main/java/org/joda/time/convert/DurationConverter.java,      36
individual-project/joda-time/src/main/java/org/joda/time/convert/IntervalConverter.java,      53
individual-project/joda-time/src/main/java/org/joda/time/convert/LongConverter.java,      80
individual-project/joda-time/src/main/java/org/joda/time/convert/StringConverter.java,     250
individual-project/joda-time/src/main/java/org/joda/time/convert/NullConverter.java,      98
individual-project/joda-time/src/main/java/org/joda/time/convert/ReadableIntervalConverter.java,     116
individual-project/joda-time/src/main/java/org/joda/time/convert/package.html,      33
individual-project/joda-time/src/main/java/org/joda/time/convert/ReadableDurationConverter.java,      91
individual-project/joda-time/src/main/java/org/joda/time/convert/InstantConverter.java,      72
individual-project/joda-time/src/main/java/org/joda/time/convert/DateConverter.java,      69
individual-project/joda-time/src/main/java/org/joda/time/convert/Converter.java,      34
individual-project/joda-time/src/main/java/org/joda/time/convert/ConverterManager.java,     597
individual-project/joda-time/src/main/java/org/joda/time/convert/PartialConverter.java,      89
individual-project/joda-time/src/main/java/org/joda/time/convert/ConverterSet.java,     328
individual-project/joda-time/src/main/java/org/joda/time/convert/ReadableInstantConverter.java,     113
individual-project/joda-time/src/main/java/org/joda/time/convert/ReadablePeriodConverter.java,      84
individual-project/joda-time/src/main/java/org/joda/time/convert/CalendarConverter.java,     135
individual-project/joda-time/src/main/java/org/joda/time/convert/PeriodConverter.java,      51
individual-project/joda-time/src/main/java/org/joda/time/MutableDateTime.java,    1490
individual-project/joda-time/src/main/java/org/joda/time/Seconds.java,     471
